,bidder_id,payment_account,address,outcome,auction,merchandise,device,time,country,ip,url,num_bids,num_first_bids,num_last_bids,time_to_bid,inst_resp,perc_inst_resp,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods,num_bids_per_auction,num_bids_per_device,num_bids_per_country,num_bids_per_ip,on_ip_that_has_a_bot_mean,ip_entropy,url_entropy,mean_country_per_auction,max_country_per_auction,min_country_per_auction,std_country_per_auction,mean_devices_per_auction,max_devices_per_auction,min_devices_per_auction,std_devices_per_auction,mean_ip_per_auction,max_ip_per_auction,min_ip_per_auction,std_ip_per_auction,mean_url_per_auction,max_url_per_auction,min_url_per_auction,std_url_per_auction,total_no_of_participated_auctions,no_of_auction_exceeds_threshold,percentage_of_auctions_above_threshold,total_no_of_bidded_category,no_of_merchandise_exceeds_threshold,percentage_of_merchandise_above_threshold,on_url_that_has_a_bot_mean
1820,4641b5a43c7a2496ef93af2ca590d2c94s20x,a3d2de7675556553a5f08e4c88d2c228npdf7,7afc333092cc8880ebf7c5638c756f6dbxco3,0.0,35.0,1.0,26.0,39.0,9.0,34.0,2.0,39.0,0,0,39269542510121.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.1142857142857143,1.5,4.333333333333333,1.1470588235294117,0.38235294117647056,102.9682,22.2766,1.0,1.0,1.0,0.0,1.1142857142857143,3.0,1.0,0.4710082159536056,1.1142857142857143,3.0,1.0,0.4710082159536056,1.0285714285714285,2.0,1.0,0.1690308509457033,35.0,0.0,0.0,1.0,0.0,0.0,0.5
1821,cad151bdf2e29b764dfd3acac022e5dcy8n83,5e7a2475f4ca6ef670ef8f050939876famwho,03951fdafa0d250fb7ee5ee43b0bba56e3xn4,0.0,4.0,1.0,1.0,5.0,2.0,2.0,5.0,5.0,0,0,42955094736842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.25,5.0,2.5,2.5,0.0,2.4849,3.1781,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.25,2.0,1.0,0.5,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1822,f6a7e7b14d39804c7d15627e2fa384a1cq892,0f843c96b7f0e618cc6f32dda28bfccc0lss2,19445250942d169dea39b4e870e3533cx5zl7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,5977894736842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1823,f5b2bbad20d1d7ded3ed960393bec0f40u6hn,a3d2de7675556553a5f08e4c88d2c228sezhf,a3d2de7675556553a5f08e4c88d2c228nfhse,0.0,1256.0,1.0,2618.0,283463.0,98.0,101275.0,81376.0,515033.0,1,1,22010485771632.246,366195.0,0.7110126923905847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515033.0,410.0581210191083,196.72765469824293,5255.428571428572,5.085490002468526,0.041411997037768454,3785156.382,2543118.1302,1.4132165605095541,21.0,1.0,1.8962198935087358,50.859872611464965,990.0,1.0,99.88661036566572,119.96496815286625,3812.0,1.0,311.1976152606307,119.24124203821655,5026.0,1.0,408.73021903831574,1256.0,808.0,0.643312101910828,1.0,1.0,1.0,2.457727093983484e-05
1824,6ce47fddd94be5792190cad9d972a5c4oyjww,a3d2de7675556553a5f08e4c88d2c2282hn3p,a3d2de7675556553a5f08e4c88d2c228nfr13,0.0,15.0,1.0,7.0,20.0,6.0,12.0,1.0,20.0,0,0,31234071052631.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.3333333333333333,2.857142857142857,3.3333333333333335,1.6666666666666667,0.8333333333333334,36.1618,0.0,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.4140393356054125,1.2666666666666666,3.0,1.0,0.5936168397046636,1.0,1.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
1825,a639448bde9a72923b70917e82594fc66sa2f,a3d2de7675556553a5f08e4c88d2c228f6gaj,a3d2de7675556553a5f08e4c88d2c228grz25,0.0,101.0,1.0,73.0,156.0,32.0,141.0,32.0,156.0,0,0,45503519568151.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.5445544554455446,2.136986301369863,4.875,1.1063829787234043,0.3829787234042553,629.4789,414.6613,1.0693069306930694,5.0,1.0,0.4529332344302913,1.396039603960396,7.0,1.0,0.9282155775550428,1.4554455445544554,7.0,1.0,1.0052338282732782,1.2673267326732673,6.0,1.0,0.6766252893427925,101.0,0.0,0.0,1.0,0.0,0.0,0.03125
1826,7959bd565852dd880cd31278fab3660fuaqyw,a3d2de7675556553a5f08e4c88d2c2281j5pu,a3d2de7675556553a5f08e4c88d2c228xdt3c,0.0,13.0,1.0,46.0,106.0,2.0,43.0,45.0,106.0,0,0,4006095829195.7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,8.153846153846153,2.3043478260869565,53.0,2.4651162790697674,0.7209302325581395,229.9096,250.1098,1.0,1.0,1.0,0.0,6.846153846153846,15.0,1.0,5.5203585911024815,4.615384615384615,10.0,1.0,3.4287622047045283,4.846153846153846,13.0,1.0,3.912504608009083,13.0,7.0,0.5384615384615384,1.0,0.0,0.0,0.022222222222222223
1827,9e9047df09026ed5a5a3a86403811159u5yja,a3d2de7675556553a5f08e4c88d2c228be61h,03660f964fb9eb0813b800abd4cf6367gm3b3,0.0,17.0,1.0,20.0,28.0,11.0,23.0,5.0,28.0,0,0,52114516917293.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.6470588235294117,1.4,2.5454545454545454,1.2173913043478262,0.5217391304347826,63.8644,32.8671,1.1764705882352942,4.0,1.0,0.7276068751089989,1.3529411764705883,6.0,1.0,1.2217393579743305,1.4705882352941178,7.0,1.0,1.462773353036259,1.0588235294117647,2.0,1.0,0.24253562503633297,17.0,0.0,0.0,1.0,0.0,0.0,0.2
1828,35f822bee4f85d98d5b1b23c65681974ywyuv,6c50eb459c37c30644b34a2802d173161kbr3,9552439103d33296937e5c7bbc7ed3e3mi4mv,0.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0,0,50165561403508.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.5,1.0,1.0,0.3333333333333333,0.6931,0.6931,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
1829,8bc2a424939c50eaf4a652e253421b0f9b0y9,41199873677a1e5798815da803859595b8oxl,352ab5b79350e6d3ad4693646276fbd1gbk6c,0.0,145.0,1.0,191.0,817.0,32.0,608.0,52.0,817.0,1,1,6657681891387.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,0.0,5.63448275862069,4.277486910994765,25.28125,1.34375,0.31414473684210525,4497.5244,1928.7756,1.4068965517241379,9.0,1.0,1.346273414756339,4.062068965517241,40.0,1.0,7.163003608100109,5.096551724137931,60.0,1.0,10.096977090206419,2.613793103448276,17.0,1.0,3.3191075752053347,145.0,15.0,0.10344827586206896,1.0,1.0,1.0,0.019230769230769232
1830,15b1e719796dc894ecde30f160e7ae20hrmmh,befc1c4f5038bcd38b22bbdeb00f8a9dzm8cw,f49b4e2d17a2dbae23bc1af8015e17cbz1toa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,341105263158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1831,83dbbc6c5c7ed95048ffa9427d807692339oi,f4c6091b4c206d87564a1acaca50d75bnlmcf,88aeba15b393ba0f0b425c6bdef69e4dtiq3u,0.0,248.0,1.0,292.0,3703.0,14.0,2617.0,211.0,3720.0,0,0,32605713327674.133,34.0,0.00913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3720.0,0.0,0.0,15.0,12.73972602739726,265.64285714285717,1.4214749713412305,0.08215513947267863,25705.1996,7169.561,1.032258064516129,3.0,1.0,0.1985976695423583,7.875,76.0,1.0,11.504817684757725,13.32258064516129,255.0,1.0,29.434494178842623,3.995967741935484,37.0,1.0,4.811001212109888,248.0,51.0,0.2056451612903226,1.0,1.0,1.0,0.004739336492890996
1832,77bc113594866d4902d6f867a456750c9vvmu,2b954028406ebd0a1f4b068e9c10155204oc4,96f5695f40997539596daef0ba4d411b5uizb,0.0,45.0,1.0,87.0,266.0,10.0,188.0,124.0,266.0,1,1,35287198060941.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,5.911111111111111,3.057471264367816,26.6,1.4148936170212767,0.5585106382978723,1155.4768,715.3791,1.1555555555555554,8.0,1.0,1.043498389499902,2.688888888888889,72.0,1.0,10.571879987241932,4.666666666666667,156.0,1.0,23.079900740293887,3.3777777777777778,104.0,1.0,15.343474907015759,45.0,2.0,0.044444444444444446,1.0,0.0,0.0,0.008064516129032258
1833,caf32bc98f84a47829e76ffe104371f6kphvc,c9ef8f9c82a24602bca4f1fc4e69fd61w0jv6,6ee656ab443cb01afe99ac10d88066d9f6wzc,0.0,764.0,1.0,954.0,17666.0,121.0,6040.0,4792.0,18185.0,1,1,36626915581089.12,1026.0,0.05642012647786637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18185.0,0.0,23.80235602094241,19.061844863731658,150.28925619834712,3.0107615894039736,0.22665562913907283,128259.2037,67004.1509,1.8979057591623036,33.0,1.0,3.8299428439207066,10.111256544502618,173.0,1.0,19.8182946047398,13.768324607329843,477.0,1.0,34.24677221123091,9.167539267015707,283.0,1.0,21.693037669281534,764.0,179.0,0.2342931937172775,1.0,1.0,1.0,0.004799666110183639
1834,c83ee624c46235430ad4338278f6d270wfzre,a3d2de7675556553a5f08e4c88d2c228mq442,eb0d036dc33a16ce54296758f96b9d0blgywl,0.0,27.0,1.0,21.0,56.0,6.0,42.0,11.0,56.0,0,0,10594255639097.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,2.074074074074074,2.6666666666666665,9.333333333333334,1.3333333333333333,0.5,156.3365,77.7763,1.1481481481481481,5.0,1.0,0.769800358919501,1.4814814814814814,11.0,1.0,1.9289369405964831,1.7777777777777777,16.0,1.0,2.9526172657404683,1.1481481481481481,4.0,1.0,0.6015175490568516,27.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091
1835,d8a10762de6d62c087a0a8f0e61cf78bbgke6,a3d2de7675556553a5f08e4c88d2c2284fjww,aa497a035e67fdde98e547c22102646d4m3j9,0.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,0,0,72504447368420.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.3333333333333333,1.0,1.3333333333333333,0.0,1.7918,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1836,5cdd665a22747394620c17b7753947b0xgzhw,a3d2de7675556553a5f08e4c88d2c228be25n,c209ae897353befa8bf57102d801853dqxaut,0.0,20.0,1.0,19.0,32.0,3.0,26.0,20.0,32.0,0,1,6424470394736.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.6,1.6842105263157894,10.666666666666666,1.2307692307692308,0.07692307692307693,76.7059,70.8198,1.0,1.0,1.0,0.0,1.5,3.0,1.0,0.760885910252682,1.5,3.0,1.0,0.760885910252682,1.45,3.0,1.0,0.7591546545162482,20.0,0.0,0.0,1.0,0.0,0.0,0.05
1837,e0fde4b9b7ec14e80de3c811ecae157f6kqd9,abb0e383806d424f66cda668d86b7b86jv13d,ac669b245938d954bd5cb912276e7a1ca5s32,0.0,77.0,1.0,88.0,196.0,13.0,147.0,15.0,196.0,1,0,4955328678839.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,2.5454545454545454,2.227272727272727,15.076923076923077,1.3333333333333333,0.23129251700680273,782.7519,358.7147,1.1948051948051948,4.0,1.0,0.6889916552653527,2.142857142857143,10.0,1.0,2.037247147463858,2.3636363636363638,15.0,1.0,2.4703989178667336,1.844155844155844,5.0,1.0,1.225442294642343,77.0,7.0,0.09090909090909091,1.0,0.0,0.0,0.06666666666666667
1838,0e373556d3bf588a1bb2ca6354120cf2dmvjs,a3d2de7675556553a5f08e4c88d2c22882st6,2d7002f6b3b931ce05d631508c38cfecytncr,0.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,0,0,1964754385965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.6666666666666666,0.6931,0.6931,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1839,b6a3aa8c0f2302fa35d7b809d9371deeypvyh,a3d2de7675556553a5f08e4c88d2c228plui2,36835620dbdf93d80a9b0750f28132c2t0dus,0.0,127.0,1.0,128.0,358.0,26.0,298.0,19.0,359.0,0,1,7161138102917.435,2.0,0.005571030640668524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,2.826771653543307,2.8046875,13.807692307692308,1.2046979865771812,0.3053691275167785,1728.1099,246.3309,1.0236220472440944,3.0,1.0,0.19778804308211284,2.1338582677165356,19.0,1.0,2.6045205046452624,2.716535433070866,35.0,1.0,4.493200573486099,1.220472440944882,4.0,1.0,0.5332348990527571,127.0,0.0,0.0,1.0,0.0,0.0,0.05263157894736842
1840,21f5b103136104e4947e293983dbaa5b4tder,a3d2de7675556553a5f08e4c88d2c2284l710,6987ec39fe8c0fe2aa23598227630a04606b0,0.0,337.0,1.0,392.0,12402.0,80.0,1837.0,7388.0,12798.0,1,1,7055491857280.367,780.0,0.06094702297233943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12798.0,37.97626112759644,32.64795918367347,159.875,6.96679368535656,0.20958083832335328,60554.4311,98383.9484,1.3620178041543027,42.0,1.0,2.4493887890978554,4.833827893175074,219.0,1.0,13.645893150943175,9.465875370919882,862.0,1.0,49.20831138562771,27.57566765578635,3672.0,1.0,217.71951375124758,337.0,63.0,0.18694362017804153,1.0,1.0,1.0,0.0002707092582566324
1841,ad590c59c30187b772258a059d532db42tf4d,a3d2de7675556553a5f08e4c88d2c228k0t34,a3d2de7675556553a5f08e4c88d2c228jx3yj,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,68463631578947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1842,fc16993f1fdbd5fa8f8ddd72b40442f0qwyo1,a3d2de7675556553a5f08e4c88d2c22890rub,0e4593e1fb1c78d5fcec73edda37cf0dpbvw4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,330368421053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1843,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,a3d2de7675556553a5f08e4c88d2c228qteoy,3a7e6a32b24aeab0688e91a41f3188e2mhc65,1.0,502.0,1.0,514.0,8530.0,64.0,4450.0,1256.0,8787.0,1,1,5399142147790.059,500.0,0.056902241948332766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8787.0,0.0,0.0,17.50398406374502,17.095330739299612,137.296875,1.9746067415730337,0.10719101123595505,58856.0833,12454.0884,1.1633466135458168,7.0,1.0,0.6232449653265367,4.5239043824701195,86.0,1.0,7.025930464858493,10.677290836653386,204.0,1.0,26.646563821702557,3.4322709163346614,108.0,1.0,8.320812615193088,502.0,127.0,0.25298804780876494,1.0,1.0,1.0,0.0031847133757961785
1844,3d7bd741177a712ae0417bc4f4a37bcf9jo2a,5e286d9254c97d5c6b0502658fb61f6ddd9aj,55d8772f76554a740092c4c65d3af234rc5tp,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0,0,7738315789474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1845,abf6c2cd31be1630f5a7a1219935011c3rkqt,a3d2de7675556553a5f08e4c88d2c228g1jxa,37fce4c1d82d4bbc44b4507fe19144a78ngfa,0.0,110.0,1.0,89.0,163.0,21.0,147.0,52.0,163.0,0,0,23620220858895.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,1.481818181818182,1.8314606741573034,7.761904761904762,1.1088435374149659,0.4557823129251701,662.4758,446.9788,1.0272727272727273,3.0,1.0,0.2124168875390086,1.4181818181818182,5.0,1.0,0.770818916154275,1.4454545454545455,5.0,1.0,0.7732495904348022,1.3545454545454545,4.0,1.0,0.6578581263682092,110.0,0.0,0.0,1.0,0.0,0.0,0.019230769230769232
1846,86e888c2dafacf13580a1211abf50961w6foa,af534356af7f7602c9ab15b1c161a1b5co7tn,7b778fdd1e455c37ecea425f39b68680ea7rv,1.0,218.0,1.0,294.0,4810.0,28.0,2893.0,516.0,4872.0,1,1,6188833225304.602,124.0,0.025451559934318555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4872.0,22.34862385321101,16.571428571428573,174.0,1.6840649844452127,0.08814379536812997,33257.4678,19575.2286,1.0229357798165137,2.0,1.0,0.15004332862562494,7.76605504587156,112.0,1.0,14.575572774090517,17.165137614678898,495.0,1.0,48.98038989923861,10.284403669724771,148.0,1.0,21.83583143448809,218.0,74.0,0.3394495412844037,1.0,1.0,1.0,0.001937984496124031
1847,9a272c3baede0633bab0e15ff98d207e3ldpv,a3d2de7675556553a5f08e4c88d2c228yenxf,a3d2de7675556553a5f08e4c88d2c228wuzmv,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1050789473684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1848,c670e7fb466b09000f1053d2761752268bkfm,a3d2de7675556553a5f08e4c88d2c2289mb12,11c18f1609e2d104aabb57041b73127dit6pp,1.0,5.0,1.0,1.0,586.0,1.0,1.0,2.0,601.0,0,1,7595360276731.714,30.0,0.04991680532445923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,0.0,120.2,601.0,601.0,601.0,1.0,0.0,46.9075,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.6,2.0,1.0,0.5477225575051661,5.0,5.0,1.0,1.0,0.0,0.0,0.5
1849,c41cd6791e262b44d26bdb3443fcfba97wlm3,05115ce6ad34e65c952113bb80065423y7t5p,a3d2de7675556553a5f08e4c88d2c2282ola4,0.0,231.0,1.0,411.0,3081.0,55.0,1966.0,637.0,3139.0,1,1,6063181519424.531,114.0,0.036317298502707866,0.0,0.0,0.0,0.0,0.0,0.0,3139.0,0.0,0.0,0.0,13.58874458874459,7.637469586374696,57.07272727272727,1.5966429298067142,0.22634791454730416,20309.6168,9120.724,1.29004329004329,21.0,1.0,1.7489961090357429,6.896103896103896,146.0,1.0,12.34002087474566,10.363636363636363,445.0,1.0,33.03156952038818,5.12987012987013,146.0,1.0,11.86007256670077,231.0,64.0,0.27705627705627706,1.0,1.0,1.0,0.004709576138147566
1850,e588d3f7a141147e4f8dba29377144707vupo,a8906c9c90744330a3d81b58484603faampb3,b312117de5aeb80a49c753f562c4b2d3sezk5,0.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,0,0,7290596491228.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.6931,0.6931,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
1851,77b342f0d8769898619a935e267eaad25rubb,a3d2de7675556553a5f08e4c88d2c228tn9of,a3d2de7675556553a5f08e4c88d2c2287pie0,0.0,8.0,1.0,8.0,10.0,5.0,9.0,1.0,10.0,0,0,6162721052631.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.25,1.25,2.0,1.1111111111111112,0.5555555555555556,12.8018,0.0,1.0,1.0,1.0,0.0,1.125,2.0,1.0,0.3535533905932738,1.125,2.0,1.0,0.3535533905932738,1.0,1.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0
1852,9dc039dc57fd67bd9e7157f4f697ae7eloov1,a3d2de7675556553a5f08e4c88d2c2281vjma,b10ea6565508176c2ba14ecb9af80992wg5px,0.0,55.0,1.0,179.0,895.0,30.0,425.0,473.0,896.0,0,0,33355059034304.492,2.0,0.002232142857142857,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0.0,16.29090909090909,5.005586592178771,29.833333333333332,2.108235294117647,0.17882352941176471,4619.3095,3789.4062,2.090909090909091,8.0,1.0,1.9367090000415015,11.745454545454546,46.0,1.0,13.965855428333699,13.381818181818181,62.0,1.0,17.104786972474617,11.10909090909091,50.0,1.0,14.341951836886864,55.0,6.0,0.10909090909090909,1.0,0.0,0.0,0.0021141649048625794
1853,4de2f22ca840fce9ac653e4aa06d9b0cnhudf,a3d2de7675556553a5f08e4c88d2c2288gbpz,a3d2de7675556553a5f08e4c88d2c228ndot5,0.0,27.0,1.0,39.0,82.0,6.0,56.0,45.0,82.0,0,0,6232509627727.951,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.037037037037037,2.1025641025641026,13.666666666666666,1.4642857142857142,0.32142857142857145,256.8947,254.7508,1.1111111111111112,2.0,1.0,0.32025630761017426,2.4814814814814814,6.0,1.0,1.6259995829872294,2.8518518518518516,8.0,1.0,2.2481394650090225,2.740740740740741,8.0,1.0,2.0492511313721895,27.0,1.0,0.037037037037037035,1.0,0.0,0.0,0.022222222222222223
1854,98c12418158dfb9494af01308ac2d0588gfw2,a3d2de7675556553a5f08e4c88d2c228o7poj,9d4d098b2be128b4f97fae41440eaf83d99i3,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0,0,10013026315789.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1855,25022fb30734c2e5044e031b0e9a4a9ct3354,a3d2de7675556553a5f08e4c88d2c228l15iz,c0688655078b9fd63d343bd4ae21194e5ip5r,0.0,30.0,1.0,26.0,76.0,2.0,43.0,7.0,76.0,0,0,5676543628808.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2.533333333333333,2.923076923076923,38.0,1.7674418604651163,0.3953488372093023,201.0296,106.2338,1.0333333333333334,2.0,1.0,0.18257418583505536,1.6,5.0,1.0,0.932183199398798,1.8,5.0,1.0,1.0635010497214474,1.5333333333333334,4.0,1.0,0.9371024061116425,30.0,1.0,0.03333333333333333,1.0,0.0,0.0,0.14285714285714285
1856,fdf0eb91ae1ecea1f6902676f47c32c454yzr,4888390550759dbfe654075a5fd2a471vwn5q,96e79168f9d5fba228bfa46c7df51c67kaix4,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0,0,8578131578947.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,7ba17b1eb362ef91a99a6f021b3f2b63uyo76,a3d2de7675556553a5f08e4c88d2c228c0xyn,3f0d0ac5be255e9cfaac71ae62c92cf2v2bsq,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,71113263157895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1858,5f529b5ee68b60482c5d0c56ee91f3c2cjrmx,323a6be18d0d4adb0353040403acca122wu7i,779379b162ae02d269f42ae8c639bafb9pdx1,1.0,169.0,1.0,160.0,2415.0,41.0,490.0,821.0,2929.0,1,1,6324545902140.308,916.0,0.31273472174803685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,0.0,17.331360946745562,18.30625,70.90243902439025,5.977551020408163,0.8061224489795918,15538.9341,14593.2315,1.9467455621301775,21.0,1.0,3.653537677358209,5.502958579881657,59.0,1.0,13.496968028287226,9.218934911242604,120.0,1.0,25.22221472284898,10.976331360946746,139.0,1.0,28.386984077784724,169.0,71.0,0.42011834319526625,1.0,1.0,1.0,0.6979293544457978
